------ Begin Next Fly'm ------
Running custom Workbench.lua
Extraction delay: 0.3
420,4.00362,1.15497
420,-0.459701,-1.12391
420,-2.27516,-0.0779443
420,4.38973,0.286082
420,-4.13412,0.21655
420,-9.96471,0.0475421
420,-8.1646,1.38961
420,-0.897931,-1.15171
420,6.87148,0.280974
420,-1.33229,-0.356735
420,-0.346958,-0.377358
420,6.38271,-0.408901
420,9.63842,-0.687615
420,4.0752,0.56186
420,-8.56493,1.68776
420,-5.994,0.675889
420,5.42539,-0.10414
420,-4.28444,-0.401744
420,3.6649,1.17664
420,3.91082,0.541681
420,-3.05302,1.37849
420,-2.37263,-0.733418
420,8.37526,-1.5315
420,-8.19807,2.00835
420,3.64033,-1.55947
420,-8.16225,-0.742218
420,-4.88522,-2.02577
420,7.03957,0.439054
420,-7.31164,0.984601
420,1.4141,1.45306
420,5.23523,0.684586
420,-1.25881,0.873374
420,1.47074,-1.42986
420,-3.09805,1.16187
420,6.27509,-0.313456
420,5.31208,0.398321
420,7.67981,-1.85102
420,-5.14799,1.38651
420,5.49966,0.0208216
420,8.06889,-1.9968
420,-9.28144,-0.876113
420,6.51532,-0.627172
420,5.29998,1.40985
420,-8.24896,0.556352
420,3.43464,0.0618715
420,5.66404,0.614544
420,-2.00794,0.642235
420,-9.67723,1.26017
420,6.15989,-0.251096
420,-7.07678,0.216631
420,-2.54151,-0.924117
420,-4.07379,-0.981033
420,1.06723,1.29077
420,-2.19864,1.29295
420,7.49748,-0.565716
420,4.40121,0.33233
420,-4.07521,-0.398721
420,-8.37492,1.99845
420,-5.08949,-0.557032
420,-7.71595,2.43794
420,-5.54855,-0.213535
420,6.29186,-2.25074
420,-8.70598,0.534721
420,5.07288,0.462751
420,-5.12257,-0.72404
420,-4.00035,-0.533671
420,4.99319,-0.0499599
420,-4.05824,2.03107
420,1.07009,1.49197
420,-5.70007,0.909321
420,0.686831,-1.76981
420,-6.40493,-0.304217
420,8.42178,2.17824
420,-5.03386,-0.368391
420,1.57514,1.14271
420,-7.07385,0.536729
420,-3.78981,0.0968657
420,0.992456,-0.960376
420,4.84143,1.56191
420,-1.24676,-1.57275
420,6.03857,-0.943008
420,-1.73363,-0.315423
420,7.03447,-0.880934
420,-1.70305,1.97469
420,6.83586,-0.500613
420,0.379558,0.10843
420,7.13674,0.659497
420,-4.3119,-1.3577
420,-2.17563,-1.95423
420,1.10047,1.32451
420,0.232368,0.896234
420,-1.86767,1.58489
420,-1.22437,-0.884468
420,-5.1825,0.0575937
420,1.04695,0.344701
420,-1.82946,-0.0686937
420,-1.24737,1.68027
420,-6.08089,1.15067
420,9.61345,-0.25148
420,5.29252,2.44262
66,-11.2579,0.0845185
420,-4.85386,-1.34233
420,0.834776,0.860355
420,-5.80684,0.602859
420,1.53243,0.302659
420,8.08603,0.0897757
420,3.64851,0.0863614
420,-9.43931,0.0290612
420,3.80616,1.1125
420,-3.20087,-0.104313
420,-5.12888,0.519461
420,-3.38698,-0.329851
420,-0.901192,1.98665
420,9.35793,0.488169
420,4.42087,0.763633
420,2.68988,0.32658
420,-7.42064,-0.856715
420,8.10857,0.177245
420,-7.76802,-1.21441
420,-0.776199,0.322137
420,7.09742,-1.26175
420,3.80612,-1.61539
420,-2.8339,0.00317326
420,0.954458,0.320205
420,-0.561845,0.532263
420,8.25222,-1.45569
66,-10.9907,-0.791726
420,-1.03995,-0.702052
420,5.92165,2.33111
420,3.06098,0.295757
420,3.78979,0.0205719
420,1.915,1.44852
420,-8.97684,-0.861549
420,8.81804,-0.241897
420,-9.36685,-1.00559
420,-3.21594,1.68837
420,0.946585,0.810555
420,-7.63687,0.517998
420,0.942547,-0.833473
420,-0.945602,0.950559
420,5.24081,0.863484
420,-7.84832,1.05549
420,5.08067,-1.56383
420,1.90362,1.36482
420,-3.97435,-0.928311
420,1.39243,-0.929263
420,5.87094,0.904014
420,5.39375,0.905942
420,0.189143,0.339793
420,-9.17288,-0.93995
66,-11.0655,-0.0599358
420,0.432807,1.43634
420,2.82837,-0.276598
420,-1.83234,-1.579
420,0.621305,1.91107
420,-0.872228,-1.30812
420,5.12517,0.402321
420,4.10236,2.04858
420,2.3214,-0.129172
420,-6.94086,2.43875
420,1.47895,1.13091
420,5.11041,1.28117
420,-3.92795,-0.356257
420,-5.46496,1.09789
420,7.76839,-1.14689
420,-2.21979,-1.24847
420,8.42089,1.16069
420,3.64171,0.850953
420,-7.92452,0.201293
420,6.09283,1.65274
420,3.84456,0.293383
420,-4.41831,1.21172
420,4.23008,0.106224
420,2.55236,-0.548855
420,8.01749,0.373142
420,-6.82759,-0.190442
420,-0.61007,-0.405626
420,4.95319,1.82068
420,-2.50253,2.05034
420,4.26253,-1.78996
420,8.81317,-1.33261
420,-8.01075,0.758428
420,3.09134,-2.08541
420,-6.77366,-0.921168
420,-9.23771,1.41706
420,-2.0211,1.31477
420,7.55566,0.733595
420,6.60015,0.660714
420,7.26251,-0.353069
420,-7.05876,-0.450843
420,8.61553,0.176269
420,3.55463,-0.898168
420,9.5468,0.110461
420,-2.99447,1.55568
420,4.32628,-2.56502
420,0.221958,0.65437
420,7.88829,-0.691356
420,6.74339,1.0602
420,-9.12347,-0.659609
420,-0.804493,0.955009
420,3.30666,0.119002
420,-1.82897,-1.66083
420,-6.81129,1.59708
420,-2.92214,2.05354
420,7.42851,-0.379227
420,-0.168235,2.00383
420,0.984717,-0.136233
420,-5.29988,-0.253709
420,-0.922714,1.4978
420,-5.73093,-2.0929
420,1.00207,-0.714892
420,-6.24153,-0.300193
420,1.21333,1.23641
420,9.42896,0.193956
420,-2.45428,-1.91438
420,-6.27685,-0.948269
420,0.823386,1.49487
420,6.99497,0.940232
420,4.8986,-0.626016
420,-7.29656,0.529952
420,0.559458,-1.01109
420,-6.31207,-0.104992
420,2.28036,0.959775
420,8.70606,-2.69894
420,9.57307,1.42915
420,-5.55968,1.66685
420,7.82326,0.955627
420,-1.7682,-1.02799
420,4.01587,-1.29535
420,-3.32958,-0.0691222
420,8.32692,1.09155
420,9.56329,-0.883768
420,-5.28176,-2.60529
420,-7.06174,1.80337
420,7.55229,1.9
420,-5.22742,-0.752793
420,1.96118,0.483556
420,-7.93238,-0.224651
420,-5.06619,0.895234
420,8.34496,2.35574
420,-3.36539,-0.324193
420,-7.27597,0.0333044
420,-4.40934,1.51709
420,3.4969,1.70254
420,-1.88916,-0.261662
420,0.255927,1.35985
420,-2.52665,1.10932
420,-3.68975,-1.77153
420,-7.833,0.540509
420,-3.19413,-0.213196
420,8.05019,1.59838
420,-3.31005,-0.0728205
420,-8.28442,1.04637
420,-1.47248,0.683254
420,-3.17433,-0.288723
420,2.78359,0.452355
420,9.32279,1.00701
420,8.47796,-0.343202
420,-6.20735,0.265088
420,-8.37983,1.27206
420,0.87552,-0.825957
420,2.41157,0.849469
420,-3.63145,-0.397189
420,5.78798,0.669363
420,0.532723,0.744641
420,-6.41919,1.33499
420,8.82009,0.962728
420,-5.64178,0.466928
420,1.26838,-2.06159
420,6.93527,-1.04417
420,6.92903,0.0291332
420,-9.01379,-1.00899
420,-5.11302,-0.0585595
420,5.6277,1.81427
420,0.416516,-0.776832
420,1.27994,-1.42085
420,-5.86501,-0.0880546
420,-1.18516,0.42332
420,2.53351,0.837366
66,-11.0058,-0.24361
420,-6.17944,-0.158089
420,1.86452,0.402157
420,2.17161,-0.256401
420,-2.9394,0.157856
420,-5.10136,0.894394
420,5.82504,-0.620568
420,-5.82027,-0.932188
420,7.40475,-0.990887
420,-8.39941,-1.15399
420,3.39589,0.124342
420,-3.20317,-0.160406
420,1.06276,-0.448543
420,1.68481,-0.286863
420,3.76549,1.17599
420,4.17423,1.02532
420,5.1537,-0.521904
420,-1.79183,1.41855
420,2.80511,1.54005
420,-7.54332,0.600401
420,0.0744437,2.10364
420,-4.07939,-1.05445
420,4.16795,1.3103
420,8.34629,2.21695
420,-5.15247,-1.19162
420,0.130631,1.12454
420,-9.40273,-0.690606
420,4.42944,0.988147
420,6.43437,-0.836729
420,-9.00981,-0.588765
420,-6.94492,-1.63604
420,-6.67582,1.81429
420,1.71075,1.0459
420,-6.96662,-0.487877
420,-3.37304,1.40572
420,-7.21285,2.12545
420,4.79109,-0.782315
420,7.83137,0.610588
420,5.45119,-0.894754
420,3.28357,0.0101954
420,1.32547,-1.92631
420,4.32654,0.0309877
420,-3.62613,2.31116
420,-6.70117,-0.496911
420,8.68621,1.43427
66,-11.0819,-0.784877
420,4.19681,-2.26742
420,5.0415,0.825036
420,3.01105,1.33108
420,-2.7932,2.07733
420,7.97577,-1.00052
420,-3.14419,0.392274
420,-0.310605,-0.405254
420,0.518418,1.01712
420,9.24894,-0.386257
420,5.61398,0.461748
420,8.42868,0.0411247
420,7.66354,0.35893
420,-6.47863,1.70823
420,-0.983057,-0.691378
420,-0.431575,0.704906
420,2.88066,-0.131742
420,-2.4207,0.0798649
420,-5.3962,2.53254
420,-6.67907,-1.22949
420,-1.33646,-0.0273231
420,-5.20815,0.593215
420,0.914244,0.57432
420,-5.79606,-0.425377
420,7.70254,0.507826
420,-2.02493,-0.624297
420,-2.42674,-1.43139
420,7.20538,-1.87911
420,-0.0847089,2.68386
420,4.7883,-1.77724
420,-6.45741,1.78461
420,0.816911,-0.0790633
420,-5.70211,-1.49182
420,-8.18519,1.01179
420,-7.45278,-0.0450022
420,8.90421,0.80832
420,-5.52362,0.213058
420,3.98774,-1.17758
420,4.63582,1.28655
420,-0.281878,-0.154802
420,0.452944,-0.580293
420,7.09457,1.83205
420,-7.58079,0.822313
420,7.17226,3.17612
420,1.84104,-0.488856
420,4.65493,1.24074
420,-6.40991,0.423396
420,8.47272,-0.974458
420,2.68081,0.918242
420,1.00897,0.159834
420,-1.77775,0.033258
420,-4.21508,-0.208102
420,5.19048,-0.724876
420,1.36287,-1.28646
420,-6.06369,-0.0773253
420,8.48745,0.550589
420,-6.83513,0.683336
420,7.54298,1.03032
420,4.9185,-1.59905
420,-4.84555,0.180176
420,-2.46171,0.911721
420,-7.22758,1.3132
420,5.11736,-1.43626
420,-1.39867,-1.80377
420,6.42216,0.0221527
420,-6.44965,-0.789574
420,7.53409,0.0336536
420,-2.02445,0.436138
420,-1.31172,1.70813
420,-5.20721,1.02809
420,-3.35991,-0.230037
420,-9.18466,1.52789
420,-2.39347,-0.501388
420,-1.11472,-2.35569
420,4.16937,-0.684041
420,4.42832,0.262728
420,-3.69617,0.193978
420,7.99239,-1.56
420,2.62267,0.385566
420,-6.00428,-0.529868
420,-7.5628,-0.893051
420,-3.43796,0.961285
420,-1.86885,0.837572
420,8.26897,1.1537
420,-1.4341,-1.22612
420,-8.69136,-0.693924
420,-5.23015,0.348419
420,-4.55322,-1.93095
420,-6.09301,-0.180044
420,-2.16454,0.486436
420,1.29219,-0.490433
420,7.90998,1.0944
420,-0.914226,-1.93522
420,7.96645,-2.06866
420,-3.87289,0.569448
420,4.38108,0.396076
420,-7.03721,-1.81941
420,-3.70959,0.191552
420,7.02894,-1.66181
420,6.74778,-1.48901
420,3.73006,0.114608
420,-3.05755,0.840887
420,3.15844,-1.29667
420,-5.47016,-1.46391
420,6.3219,-1.99751
420,-2.27744,-2.04827
420,5.61662,0.369769
420,-2.46496,1.15934
420,-0.568144,-0.0584713
420,5.03082,-1.55585
420,-7.35245,-0.281322
420,-5.72705,-0.0576821
420,7.07204,-1.20187
420,6.26465,0.613751
66,10.9719,2.0217
420,6.98687,1.83485
420,4.02439,-0.275467
420,-6.41441,1.28251
420,-6.5825,0.552707
420,3.86053,-0.773213
420,-4.42868,1.21586
420,-6.64344,-1.01043
420,0.181992,-1.2154
420,5.22225,-1.82835
420,7.18573,-0.51371
420,5.81415,2.38942
420,-7.40212,-0.784254
420,-1.42404,1.41699
420,-6.42943,-0.303818
420,-3.40326,-0.280465
420,1.91245,0.412468
420,-6.95449,0.175395
420,0.937938,0.386535
420,-2.45453,2.08195
420,-8.49352,-0.285979
420,1.23367,0.960049
420,6.85068,0.56309
420,-2.46651,-1.84066
420,7.45544,-1.02978
420,-4.07845,-1.75697
420,3.10155,1.26287
420,-7.21287,-0.389767
420,-7.23089,0.662493
420,1.09866,-0.672763
420,1.79971,0.210163
420,3.40748,-1.29157
420,-5.91229,-0.449272
420,0.285868,-0.934622
420,6.29405,-0.923351
420,1.62813,-0.67771
420,0.593996,0.959523
420,-4.93253,-1.3331
420,0.471614,0.705609
420,-9.16607,1.64433
420,1.3232,0.342586
420,7.97756,1.00807
420,-4.34002,-1.15749
420,-4.27598,-1.3922
420,-5.26371,0.526482
420,0.433987,-1.29189
420,5.80666,0.21242
420,5.65168,-0.628328
420,-4.02244,1.98388
420,-0.510396,0.258948
420,-3.1255,-3.38341
420,5.71987,-0.951496
420,-0.237413,-2.23041
420,-4.20615,1.60256
420,-1.84425,2.55
420,4.49233,-0.448742
66,-11.0771,0.478656
420,-7.13908,-1.89596
420,0.301563,0.57559
420,-4.72602,-2.2163
420,-5.4496,1.41608
420,-4.05631,0.998849
420,-1.34752,0.893918
420,2.15212,0.973745
420,-8.49108,0.603044
420,0.678085,-0.226462
420,-1.5264,1.3738
420,0.248628,1.39256
420,-3.32442,0.0463643
420,7.18039,-1.68203
420,7.00027,0.326579
420,-6.47838,1.1489
420,3.45494,0.936857
420,-7.74822,-1.54719
420,4.47005,0.493227
420,-3.4996,0.0320526
420,0.342507,-0.970122
420,-0.0155526,-0.283912
420,-0.660342,-2.57748
420,-0.0899828,-2.36999
420,-1.37711,1.91802
420,3.71378,0.720177
420,3.28331,-1.72436
420,-0.57369,-0.260462
420,6.7242,1.14042
420,8.40744,0.941123
420,8.76825,1.343
420,1.83868,-0.312289
420,-2.88842,-1.2833
420,-6.54173,-0.201241
420,-3.33902,-0.593113
420,3.65171,0.0987024
420,-5.52334,0.110131
420,-6.16424,1.73794
420,-0.270099,0.686095
420,5.28673,-0.608786
420,3.43704,1.34561
420,-9.04922,-1.28323
420,2.68807,-1.25247
420,1.94442,0.616183
420,5.11467,-1.36832
420,8.48108,0.36204
420,1.62115,0.116707
420,3.77562,0.623153
420,8.18324,-2.15933
420,1.82134,1.44439
420,1.44082,-1.00857
420,-5.5736,1.31186
420,5.14106,1.34832
420,9.1558,1.19454
420,-1.49391,-0.309693
420,-6.1004,-1.21671
420,7.11415,0.129441
420,3.62739,0.879436
420,0.935803,-0.271394
420,-7.64532,0.716679
420,-5.70729,0.882198
420,0.518457,0.670181
420,4.37069,-1.01575
420,-5.94093,1.42627
420,8.6436,-0.497957
420,-4.86103,-0.313001
420,-6.42582,-0.486563
420,0.542128,-0.0282093
420,-3.91692,-2.35316
420,9.45201,-0.656838
420,2.8969,0.32918
420,1.4319,0.767979
420,-0.000784529,-0.532843
420,-2.47027,-1.21925
420,-4.19688,0.696109
420,-3.23427,0.515502
420,-1.80319,-0.823974
420,7.40823,-0.418478
420,3.12879,-1.16151
420,0.364349,0.480931
420,4.14817,0.746343
420,8.35097,0.499327
420,-4.77075,0.966486
420,-0.90596,1.00473
420,-1.51588,1.89251
420,8.70295,-2.26323
420,-1.10166,-1.38368
420,5.51731,-1.26825
420,5.52111,0.629041
420,1.54223,-0.666241
420,7.55877,0.308227
420,-4.15783,1.17365
420,-7.68801,-0.466999
420,3.51413,0.954839
420,-0.92453,-0.226981
420,-0.906535,0.382442
420,-3.60044,-0.610084
420,8.66856,0.877807
420,-6.35175,-2.28416
420,-8.65884,-0.969599
420,5.99024,0.278776
420,1.07828,-1.06658
420,8.10002,-0.831365
420,0.830485,-0.494365
420,8.15868,-1.65812
420,6.64461,-1.23261
420,1.19437,1.06469
420,7.77519,-0.961556
420,-5.46835,-0.21688
420,-6.30276,-0.501683
420,6.6679,2.30182
420,-8.18521,0.932392
420,6.04189,1.55681
420,6.53641,-0.455091
420,5.90166,-1.20321
420,8.01902,-0.142491
420,-4.02872,1.81601
420,-5.81912,1.21767
420,-7.79884,-1.13045
420,-2.16828,1.33808
420,-1.74359,0.989753
420,1.11956,0.137849
420,7.83757,-0.881484
420,5.31474,0.348993
420,2.30771,1.04626
