------ Begin Next Fly'm ------
Running custom Workbench.lua
Extraction delay: 0.3
3.8162,420
3.81966,420
3.82595,420
3.8312,420
3.81913,420
3.8283,420
3.82763,420
3.81206,420
3.8246,420
3.82562,420
3.82288,420
3.81105,420
3.83709,420
3.8294,420
3.80279,420
3.83025,420
3.80751,420
3.83425,420
3.82959,420
3.8229,420
3.82619,420
3.81366,420
3.82475,420
3.83829,420
1.22345,66
3.84071,420
3.81998,420
3.82051,420
3.84197,420
3.82662,420
3.80346,420
3.82166,420
3.81822,420
3.81995,420
3.83199,420
3.82453,420
3.81995,420
3.81956,420
3.81902,420
3.82067,420
3.82917,420
3.8193,420
1.24243,66
3.80737,420
3.81289,420
3.83217,420
3.83045,420
3.81486,420
3.8357,420
3.81761,420
3.8285,420
3.83278,420
3.80633,420
3.83412,420
3.815,420
3.82597,420
3.83466,420
3.83255,420
3.82791,420
3.82451,420
3.83252,420
3.81496,420
3.81557,420
3.82746,420
3.82478,420
3.81973,420
3.80543,420
3.8274,420
3.81577,420
3.81311,420
3.81025,420
3.83457,420
3.81841,420
3.82075,420
3.82345,420
3.83755,420
3.82353,420
3.81943,420
3.82492,420
3.81081,420
3.82826,420
3.81692,420
3.82316,420
3.82624,420
3.83865,420
3.83302,420
3.84317,420
3.82612,420
3.83043,420
3.82334,420
3.82297,420
3.83277,420
3.81724,420
3.82807,420
3.81029,420
3.81327,420
3.81085,420
3.83221,420
3.81692,420
3.81478,420
3.81023,420
3.82921,420
3.80336,420
3.83421,420
3.81278,420
3.81348,420
3.8121,420
3.81804,420
3.80649,420
3.83449,420
3.82542,420
3.81062,420
3.82145,420
3.82106,420
3.82127,420
3.83948,420
3.8309,420
3.82344,420
3.81924,420
3.82346,420
3.82346,420
3.8367,420
3.83561,420
3.84562,420
3.81499,420
3.80781,420
3.83055,420
3.8169,420
3.82896,420
3.83522,420
3.83693,420
3.80687,420
3.84355,420
3.82116,420
3.83954,420
3.82138,420
3.82221,420
3.8132,420
3.81761,420
3.82029,420
3.81324,420
3.84042,420
3.82265,420
3.83484,420
3.83771,420
3.81989,420
3.82812,420
3.81121,420
3.8053,420
3.83073,420
3.82457,420
3.82886,420
3.83369,420
3.8265,420
3.82481,420
3.84047,420
3.8477,420
3.81653,420
3.82172,420
3.80817,420
3.81613,420
3.80422,420
3.83814,420
3.81721,420
3.83102,420
3.83916,420
3.81016,420
3.82252,420
3.84211,420
3.83166,420
3.82618,420
3.83131,420
3.83636,420
3.83559,420
3.80788,420
3.82394,420
3.83873,420
3.8171,420
3.80853,420
3.81738,420
3.81308,420
3.82146,420
3.81973,420
3.84568,420
3.84203,420
3.81529,420
3.81319,420
3.8313,420
3.8249,420
3.81055,420
3.84791,420
3.82905,420
3.81204,420
3.83661,420
3.81795,420
3.82757,420
3.80826,420
3.8176,420
3.84024,420
3.83026,420
3.83681,420
3.81419,420
3.82577,420
3.8217,420
3.83805,420
3.80871,420
3.81209,420
3.81275,420
3.82956,420
3.82156,420
3.82306,420
3.83946,420
3.8199,420
3.82914,420
1.23235,66
3.82926,420
3.84695,420
3.8302,420
3.82116,420
3.81192,420
3.8173,420
3.81832,420
3.82463,420
3.83193,420
3.8404,420
3.83413,420
3.82605,420
3.847,420
3.84111,420
3.81379,420
3.81695,420
3.81237,420
3.82458,420
3.8273,420
3.83299,420
3.82371,420
3.81555,420
3.82605,420
3.82833,420
3.81366,420
3.82833,420
3.82723,420
3.84044,420
3.82344,420
3.82882,420
3.82838,420
3.82294,420
3.82832,420
3.84914,420
3.82876,420
3.82453,420
3.82106,420
3.83379,420
3.8302,420
3.83556,420
3.82936,420
3.81902,420
3.83583,420
3.81638,420
3.81792,420
3.8132,420
3.82468,420
3.82247,420
3.83289,420
3.821,420
3.83171,420
3.82992,420
3.82791,420
3.8255,420
3.81912,420
3.83566,420
3.82442,420
3.82105,420
3.81827,420
3.83318,420
3.82574,420
3.81507,420
3.83835,420
3.83497,420
3.83611,420
3.82753,420
3.83,420
3.83442,420
3.82694,420
3.84051,420
3.81864,420
3.82828,420
3.83342,420
3.82873,420
3.82213,420
3.79867,420
3.82073,420
3.82973,420
3.81822,420
3.82205,420
3.81357,420
3.83015,420
3.81387,420
3.82045,420
3.82023,420
3.84418,420
3.83242,420
3.81582,420
3.82204,420
3.82226,420
3.81582,420
3.81826,420
3.82675,420
3.84576,420
3.83064,420
3.8224,420
3.83766,420
3.83458,420
3.81799,420
3.80607,420
3.82182,420
3.82406,420
3.82589,420
3.82395,420
3.81172,420
3.8301,420
3.84042,420
3.81864,420
3.82318,420
3.81853,420
3.83232,420
3.82444,420
3.82969,420
3.81513,420
3.81754,420
3.81767,420
3.84368,420
3.83144,420
3.82966,420
3.83181,420
3.81413,420
3.82709,420
3.79968,420
3.822,420
3.81839,420
1.23909,66
3.81497,420
3.83126,420
3.84163,420
3.8195,420
3.80104,420
3.83686,420
3.82025,420
3.80968,420
3.81551,420
3.84183,420
3.81924,420
3.81739,420
3.83427,420
3.81727,420
3.82914,420
3.81146,420
3.82821,420
3.82476,420
3.82531,420
3.84624,420
3.82516,420
3.82572,420
3.81333,420
3.8214,420
3.81062,420
3.8185,420
3.81396,420
3.81726,420
3.82402,420
1.25597,66
3.83682,420
3.81089,420
3.82049,420
3.8118,420
3.85798,420
3.8045,420
3.83282,420
3.82008,420
3.82284,420
3.85042,420
3.83175,420
3.81512,420
3.84359,420
3.80886,420
3.81026,420
3.82205,420
3.81542,420
3.81207,420
3.83074,420
3.82964,420
3.81603,420
3.81548,420
3.79992,420
3.83482,420
3.82512,420
3.84166,420
3.83946,420
3.82603,420
3.81105,420
3.8169,420
3.82294,420
3.81982,420
3.82796,420
3.81674,420
3.82786,420
3.80719,420
3.83037,420
3.82086,420
3.82342,420
3.83554,420
3.82877,420
3.83179,420
3.82768,420
3.83164,420
3.84842,420
3.79665,420
3.84537,420
3.8266,420
3.83056,420
3.8382,420
3.83214,420
3.8518,420
3.8188,420
3.81581,420
3.82174,420
3.83711,420
3.81444,420
3.82326,420
3.83209,420
3.8297,420
1.24428,66
3.81589,420
3.83469,420
3.81356,420
3.84014,420
3.8266,420
3.8402,420
3.81779,420
3.8217,420
3.81895,420
3.825,420
3.8317,420
3.81887,420
3.81957,420
3.81699,420
3.81863,420
3.81209,420
3.82884,420
3.83902,420
3.8336,420
3.81811,420
3.82381,420
3.812,420
3.84121,420
3.83235,420
3.82223,420
3.81883,420
3.83439,420
3.80632,420
3.8294,420
3.82704,420
3.81008,420
3.82312,420
3.8255,420
3.81726,420
3.82734,420
3.81979,420
3.83076,420
3.82114,420
3.81396,420
3.82826,420
3.84263,420
3.84317,420
3.81958,420
3.8303,420
3.81404,420
3.81639,420
3.82992,420
3.81994,420
3.82352,420
3.82779,420
3.82099,420
3.8194,420
3.83202,420
3.83314,420
3.83032,420
3.82265,420
3.80816,420
3.8401,420
3.7955,420
3.80033,420
3.82082,420
3.82977,420
3.81004,420
3.8212,420
3.82175,420
3.82524,420
3.81388,420
3.82611,420
3.80834,420
3.81203,420
3.81975,420
3.83112,420
3.81818,420
3.8263,420
3.8223,420
3.82428,420
3.82575,420
3.82651,420
3.84164,420
3.83767,420
3.80913,420
3.82589,420
3.81853,420
3.82694,420
3.8346,420
3.8191,420
3.84255,420
3.81192,420
3.82793,420
3.83206,420
3.8153,420
3.8117,420
3.81656,420
3.81947,420
3.82767,420
3.82991,420
3.81288,420
3.82043,420
3.82198,420
3.81187,420
3.82261,420
3.82826,420
3.83184,420
3.81471,420
3.83067,420
