------ Begin Next Fly'm ------
Running custom Workbench.lua
Extraction delay: 0.3
0.878711,419.751
0.875041,419.204
0.876047,419.584
0.878818,419.534
0.878542,419.678
0.879262,419.761
0.878316,419.509
0.879037,419.815
0.87822,419.185
0.877844,419.13
0.876065,419.457
0.87976,419.221
0.877966,419.989
0.880225,419.527
0.877975,419.106
0.875863,419.487
0.87999,419.529
0.879613,419.624
0.88172,419.263
0.875044,419.306
0.881523,419.843
0.876089,419.035
0.879039,419.081
0.877914,419.88
0.878172,419.837
0.879803,419.219
0.877606,419.91
0.878653,419.48
0.878684,419.6
0.879664,419.498
0.88195,419.631
0.879957,419.568
0.876368,419.383
0.877288,419.185
0.476909,65.9601
0.878493,419.294
0.880462,419.583
0.878998,419.156
0.880007,419.851
0.880917,419.929
0.878368,419.507
0.881516,419.843
0.878586,419.448
0.878276,419.989
0.878132,419.192
0.878424,419.938
0.880017,419.544
0.87995,419.46
0.878343,419.33
0.875759,419.048
0.47445,65.4401
0.880488,419.337
0.878667,419.132
0.878569,419.227
0.878444,419.885
0.880754,419.651
0.877851,419.275
0.879666,419.673
0.882512,419.634
0.88024,419.781
0.878155,419.823
0.876994,419.494
0.878193,419.447
0.876582,419.807
0.878376,419.805
0.878874,419.965
0.87665,419.164
0.87929,419.287
0.880202,419.794
0.475611,65.3899
0.878331,419.808
0.878891,419.552
0.874933,419.484
0.879497,419.795
0.87978,419.222
0.473189,65.3334
0.879996,419.274
0.876273,419.58
0.880385,419.522
0.878152,419.427
0.878351,419.505
0.876209,419.519
0.876279,419.416
0.87941,419.994
0.877791,419.468
0.878055,419.31
0.876786,419.176
0.880373,419.132
0.878125,419.38
0.874234,419.08
0.879656,419.591
0.878586,419.455
0.879141,419.7
0.876225,419.506
0.877743,419.227
0.877613,419.342
0.879221,419.164
0.876168,419.47
0.876009,419.505
0.880358,419.573
0.877621,419.392
0.877377,419.864
0.878214,419.395
0.878454,419.257
0.878202,419.479
0.878705,419.463
0.877347,419.66
0.878648,419.614
0.879555,419.554
0.878254,419.24
0.880294,419.585
0.878837,419.872
0.879064,419.429
0.878429,419.363
0.880924,419.034
0.878699,419.131
0.878762,419.091
0.876807,419.378
0.880893,419.112
0.473191,65.9602
0.88018,419.725
0.88051,419.289
0.878254,419.228
0.876851,419.304
0.878666,419.503
0.87911,419.953
0.878331,419.725
0.87832,419.813
0.876919,419.612
0.879055,419.078
0.877783,419.64
0.876686,419.456
0.880586,419.33
0.874803,419.289
0.880091,419.05
0.878304,419.694
0.876724,419.219
0.875333,419.273
0.879845,419.383
0.879352,419.684
0.879222,419.334
0.880577,419.279
0.878279,419.984
0.87873,419.693
0.880052,419.829
0.880613,419.579
0.879199,419.81
0.880108,419.93
0.878381,419.604
0.878255,419.148
0.876708,419.301
0.877461,419.215
0.875675,419.073
0.876497,419.297
0.876285,419.587
0.883284,419.265
0.473149,65.317
0.877784,419.443
0.878519,419.278
0.877886,419.494
0.878317,419.248
0.878337,419.841
0.878214,419.879
0.876897,419.727
0.877928,419.253
0.880414,419.897
0.878393,419.509
0.87789,419.26
0.878773,419.898
0.876326,419.501
0.878574,419.338
0.878043,419.184
0.879827,419.686
0.878904,419.671
0.879975,419.962
0.877296,419.33
0.878325,419.275
0.878924,419.338
0.877656,419.938
0.877955,419.272
0.878072,419.589
0.88189,419.898
0.875183,419.925
0.878217,419.878
0.87726,419.423
0.879943,419.863
0.877695,419.629
0.877252,419.569
0.877746,419.383
0.877744,419.546
0.876732,419.162
0.878335,419.728
0.88132,419.262
0.878457,419.34
